group,token,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,target
salsa_0,1,33.308937,0.34737456,21.995644,30.997946,43.1604,21.164757,184.17046,142.89377,125.867805,98.250206,3.426561,0.37159652,2.5152252,3.3805864,4.6983705,2.1831453,17.744587,15.352003,13.468231,8.728225,2.2077332,0.5517313,13.100691,0.591045,-2.8824668,-3.0886462,0.2980508,32.96604,-6.8948836,-1.4432629,0.05596853,1.728902,1.2661045,0.5053954,1.789622,2.4552875,6.694676,1.7809335,12.209138,0.75071543,772.244,0.3284478,1085.8904,0.2536113,-19.688002,-2.4051013,1809.3453,0.16750012,942.1487,0.3720502,-21.817009,-1.9432762,2888.8945,0.10874869,725.53577,0.54124206,-25.956114,-1.5881948,-5.5901885,-0.7149862,14.053008,0.32408753,0.020640295,2.161577,-0.010506779,-0.74890995,2.2659955,0.51918566,13.464136,0.5766118,-3.2150733,-2.7074797,0.1844094,53.871494,-7.178242,-1.3948469,-3.019537,10.299841,0.028244233,-0.006593969,1.1922694,3.0030031,1.0070494,0.92599994,1.0478663,0.06285714,0.07832429,-15.962731,0
salsa_0,2,36.13037,0.31781593,22.25838,41.04955,44.51384,22.255459,182.4182,158.90295,98.09328,62.0522,4.2571692,0.18514559,3.5808463,4.4127593,4.933333,1.3524866,23.539082,15.800315,11.656756,5.808489,2.6494188,0.38268837,10.221191,0.5951691,-2.13296,-3.6313224,-1.982631,-5.480126,-8.4381895,-1.1323452,0.04659811,1.9107018,1.2180905,0.48579255,2.2207022,1.7686648,9.583633,1.2386895,11.442838,0.7587666,755.124,0.4010065,999.06714,0.26875567,-16.728086,-2.3923748,1823.1831,0.21809979,885.90765,0.40131417,-15.251214,-2.137955,2912.2383,0.1080407,705.89844,0.5999939,-19.917196,-1.5900363,-4.083021,-1.1367804,13.649412,0.38532433,0.006116062,6.6214304,-0.010704472,-0.7607451,2.6726263,0.3822387,10.344357,0.5809381,-2.1469827,-3.5854168,-2.0466244,-5.3140254,-8.547757,-1.1284735,-2.0366313,9.074583,0.01728934,-0.009239025,2.2001402,4.104104,1.2084593,0.78833336,0.6385769,0.036,0.02059126,-14.612342,0
salsa_0,3,35.598797,0.32028174,23.010693,37.42555,45.850117,22.839424,274.57944,325.66074,82.08115,54.402737,4.106916,0.21540527,3.2911532,4.052248,4.917886,1.6267326,24.186289,16.933495,13.375347,8.655808,2.6779609,0.42320648,10.774928,0.68023586,-4.379957,-1.7715976,-0.25580513,-33.863956,-8.341312,-1.1961963,0.054840162,1.7361536,1.3054051,0.4938643,1.2020322,3.092615,5.5189285,2.1674743,9.165866,1.2204051,815.24866,0.34333384,1057.6552,0.24427792,-11.551896,-2.265573,1861.5304,0.1666037,974.1755,0.3918729,-12.499782,-1.881409,2908.3262,0.11593233,751.1753,0.5733102,-16.235575,-1.4328774,-4.8798685,-0.7827645,12.985209,0.32755792,0.023106636,2.0241187,-0.009311846,-0.77018213,2.66363,0.41741174,10.887624,0.6657512,-4.3153973,-1.7843614,-0.1825086,-47.68323,-8.358331,-1.1997269,-3.6742706,10.981027,0.04656302,-0.013080214,3.5150456,4.004004,0.6042296,1.6183332,1.296372,0.04,0.01,-15.112518,0
salsa_0,4,36.19347,0.28306466,24.89151,38.037987,43.057114,18.165604,169.83563,129.79735,123.71207,106.58098,4.2528825,0.24038203,3.293434,4.372722,5.1783986,1.8849647,22.162786,11.177023,11.70268,7.9010963,2.6557763,0.38450894,10.056122,0.580306,-4.496181,-1.8324792,-0.34840158,-23.885788,-7.067644,-1.4158345,0.044069678,1.8312184,1.1582133,0.48207146,2.0420184,1.8801705,10.033371,1.0680406,10.567689,0.7306719,781.02893,0.39806172,958.2042,0.28499562,-8.922213,-2.9849963,1848.3915,0.2171398,873.1891,0.37702549,-10.469396,-2.1933448,2893.8018,0.12920138,754.16656,0.5492304,-14.147569,-1.6283768,-4.1344624,-0.96244425,12.986884,0.37761733,0.012145145,3.648769,-0.009300471,-0.7600346,2.667166,0.38826787,10.240706,0.55257106,-4.6405206,-1.7788616,-0.3441639,-24.123446,-7.1254044,-1.4056884,-3.0070662,10.488517,0.016517315,-0.00536284,2.4826055,4.204204,0.5035247,1.9499999,1.2827002,0.035,0.005,-14.864074,0
salsa_1,1,28.335096,0.33176357,20.466232,25.054678,39.110504,18.644272,178.31985,117.93603,275.6173,610.0054,4.3086877,0.3772538,2.6654623,4.409255,5.8120165,3.1465542,54.788807,29.599096,23.571554,11.117055,4.2842426,0.5715244,14.939523,0.52770454,4.508098,2.5033724,11.021837,1.115621,-4.1926675,-2.815436,0.05687559,1.8798537,1.1208181,0.5390704,1.1540024,3.1383,5.635352,3.2408798,13.099191,1.1979736,630.9907,0.48771003,1102,0.22818905,-39.905632,-1.6464806,1723.3649,0.20982642,780.5281,0.43862733,-36.14222,-1.5806582,2765.3079,0.11572927,666.4986,0.53815395,-37.354507,-1.5092409,-8.710766,-0.68873656,14.788257,0.48554674,-0.001090104,-35.291264,-0.015796745,-0.5001079,4.379035,0.54891384,16.07346,0.44288573,4.7898273,2.4013057,11.486303,1.0894791,-4.1410127,-2.9711158,-4.456641,8.893023,0.018402535,-0.010489443,3.7155874,4.6046047,2.3162136,0.36869565,0.40157625,0.057499997,0.04380354,-11.794393,0
salsa_1,2,28.707426,0.31822237,20.778736,26.946772,38.904602,18.125866,133.76083,117.248764,187.83952,308.2661,4.27587,0.31171235,2.966455,4.37437,5.4252048,2.4587498,52.8223,19.626917,22.477676,10.546689,4.289173,0.5204212,14.78237,0.4618748,5.3986917,1.8947058,10.580557,1.1572593,-2.4605772,-5.074012,0.053027563,1.7253474,1.3017775,0.58737123,0.8361473,4.1358666,5.5804935,3.1059322,12.471844,1.1036994,626.87646,0.49884272,1083.894,0.2436017,-34.292194,-1.8177348,1720.213,0.20401676,735.7244,0.38852474,-32.702164,-1.6049067,2767.7466,0.116698414,636.5244,0.4784994,-33.118286,-1.5678961,-8.960667,-0.61587703,14.804108,0.4408537,0.006082033,6.7859187,-0.017055748,-0.51298726,4.3675885,0.51281285,15.430236,0.42198434,5.4858575,1.9049145,11.201621,1.0905213,-2.417297,-5.3038583,-4.945248,9.644227,0.008285474,-0.015255701,3.56085,4.904905,1.812689,0.4888889,0.359535,0.060833335,0.046985522,-11.890335,0
salsa_1,3,27.564554,0.30490464,20.638214,24.68356,38.18158,17.543365,274.71536,403.95023,302.3426,589.3528,4.1365952,0.36522707,2.652536,4.0924954,5.634289,2.9817529,57.535507,24.483957,24.66751,9.526339,4.187074,0.5522376,15.209998,0.47630036,6.5537696,1.5630319,9.958501,1.2021667,-3.0810535,-3.95326,0.07328547,1.9715744,1.2454064,0.54610926,0.90142095,3.9693956,7.017329,1.9253693,15.396499,0.61437416,619.1393,0.48199937,1121.5239,0.23272952,-35.843014,-1.8077538,1721.9958,0.21373533,738.2284,0.38715515,-36.945007,-1.5100178,2766.9631,0.113717034,657.82715,0.5155294,-37.718624,-1.4706393,-9.718527,-0.5846097,15.743807,0.42994747,0.006086022,6.320346,-0.01667372,-0.5489954,4.3201833,0.5322993,16.161924,0.40691414,7.0705967,1.4966096,10.985004,1.0837852,-2.7306383,-4.5470123,-3.6989086,8.41972,0.023904962,-0.011539854,3.260423,5.005005,1.9133939,0.4547368,0.42582884,0.06142857,0.050122302,-11.977102,0
salsa_1,4,27.835278,0.32895643,20.108282,24.812618,38.82298,18.714697,209.54141,327.42886,221.39636,191.07404,4.366895,0.33918238,2.849613,4.4312587,5.7281594,2.8785465,54.6712,21.905752,23.559874,8.336254,4.2916217,0.4981152,14.03099,0.4944534,6.340286,1.6612642,8.677416,1.3517357,-3.5213377,-3.6147745,0.075143464,1.6526392,1.2579216,0.629652,0.94891894,3.8064904,3.6747677,6.8824253,10.727678,1.9214061,706.31946,0.47020632,1070.4841,0.25982106,-33.403446,-1.8376476,1802.6909,0.21616983,747.6757,0.45376348,-34.29197,-1.5935215,2857.749,0.12058121,608.18054,0.5574985,-35.14339,-1.5448481,-9.36036,-0.59211606,15.877456,0.37964007,0.005722654,6.7968674,-0.014868673,-0.58597267,4.437645,0.47790205,14.86952,0.4291411,6.6134834,1.6302321,9.079074,1.275183,-3.138325,-4.1926885,-4.603267,9.385648,0.03793937,-0.01153733,3.0734975,5.1051054,1.9133939,0.45842105,0.5149682,0.06909091,0.09219096,-11.670418,0
salsa_2,1,27.394014,0.3180903,18.42251,26.35826,36.745495,18.322985,149.71906,114.28057,114.373055,92.279854,2.032581,0.43822202,1.2748075,1.7632465,2.959029,1.6842215,32.385384,19.813911,9.441304,13.27787,1.5268886,0.60513115,24.815395,0.3808459,-4.5590806,-1.7087708,6.3071,1.455826,-10.147078,-1.1131358,0.059135262,1.840963,1.2371888,0.490824,-0.19493128,-17.499,1.548416,7.4970098,13.264497,0.64222366,666.99207,0.43529686,1247.5065,0.22607066,-26.268654,-2.3115556,1714.1143,0.20997478,996.0198,0.33446875,-31.464485,-1.7318138,2733.722,0.14053194,817.249,0.45462006,-34.639244,-1.5473123,-9.565601,-0.62462693,18.52362,0.32806402,0.04701788,0.70620334,-0.01633843,-0.4366441,1.4840848,0.56711453,25.802588,0.36151657,-4.085545,-1.9441441,6.606629,1.4188436,-10.447343,-1.1222212,-4.67173,13.358136,0.047387306,-0.010886403,1.9116437,3.0030031,1.9114689,0.45789474,0.35929137,0.053124998,0.032733534,-21.499203,0
salsa_2,2,30.151102,0.33733663,18.430119,28.718523,40.75136,22.321243,193.44154,124.04239,211.64444,319.4175,2.2353523,0.39715728,1.3975593,2.1293535,3.1106877,1.7131284,20.52572,13.616869,10.418303,6.6345706,1.6241951,0.52146983,23.848112,0.347486,-10.382605,-0.62308913,3.8512137,2.8289833,-10.064574,-1.1988443,0.089048795,1.5804558,1.2500412,0.47702914,-0.50474876,-7.0531335,4.164919,2.7138064,13.9986725,0.58440787,696.6524,0.4295617,1203.9768,0.20342702,-19.444399,-2.8121917,1736.7493,0.20528331,979.2615,0.30769312,-24.59089,-1.9680834,2781.5906,0.13597137,825.4191,0.3606214,-28.826336,-1.6447084,-6.9666557,-0.7676158,16.642975,0.33326805,0.04542299,0.7710009,-0.015663916,-0.41519862,1.6213601,0.5142452,24.35219,0.3359533,-10.115729,-0.63630754,3.6154885,2.9963963,-10.714966,-1.1399279,-2.0304792,10.721265,0.044031937,-0.008541049,1.7326112,2.8028028,1.4098692,0.6435714,0.48951292,0.051666662,0.018633898,-21.178648,0
salsa_2,3,29.386173,0.32539207,18.319351,28.75329,38.647724,20.328373,235.07724,226.07321,240.52443,277.07,2.4738927,0.332688,1.6608917,2.5261943,3.2253475,1.5644559,27.600285,18.395191,10.880828,6.889208,2.0407732,0.4647927,22.814083,0.28151417,-3.8957002,-1.9829557,3.9201295,2.2259526,-9.88791,-1.0990269,0.10066433,1.4824095,1.2273031,0.4919544,-0.2401835,-13.756106,2.1637583,6.0191984,15.151729,0.7424859,747.20575,0.3888593,1212.0532,0.18610269,-39.737072,-1.8129392,1799.1383,0.18391111,918.9265,0.28357762,-41.884796,-1.5123043,2900.5662,0.13082616,687.3195,0.46348527,-45.57822,-1.3569635,-9.384056,-0.54266834,18.27507,0.3321869,0.057033036,0.54819864,-0.015344903,-0.4255196,1.9357808,0.44282445,23.667547,0.25796318,-3.2410343,-2.3852272,4.1406035,2.195644,-10.5728,-1.0499761,-4.808936,13.71753,0.05949278,-0.009955065,2.60089,3.903904,3.0211482,0.26833335,0.21405733,0.055454545,0.029806538,-19.783617,0
salsa_2,4,29.16707,0.37442157,18.180906,28.644918,38.745728,20.564821,240.62158,215.44113,199.92427,167.90176,3.0578222,0.29435837,2.1928895,3.1801665,3.8271914,1.6343019,30.649939,14.2342615,10.040474,3.275144,2.5467618,0.38707256,19.650726,0.32528132,-6.1962256,-1.1656892,5.440841,1.535473,-10.358776,-0.8082536,0.09805346,1.4093798,1.2537979,0.55151004,-1.7603941,-1.7664633,-0.9109298,-17.28813,9.375165,1.3878481,723.2433,0.4124454,1177.18,0.17805599,-62.776623,-1.3747426,1779.8628,0.18749551,949.08624,0.31210226,-57.05065,-1.3709606,2805.4343,0.13038583,778.44794,0.43426174,-59.20056,-1.3020095,-7.3758044,-0.7199821,15.503759,0.45640522,0.053425245,0.4752895,-0.015829524,-0.39863795,2.408268,0.3646038,20.657354,0.3227524,-5.707877,-1.3422982,5.866503,1.4912428,-11.098581,-0.77411956,-4.6494575,12.450125,0.059735548,-0.011386747,2.9819405,3.7037039,3.7601626,0.1881081,0.13604128,0.07392857,0.04082535,-18.252277,0
salsa_3,1,30.766727,0.31303692,18.021133,32.123165,39.171555,21.150421,121.17401,66.38699,73.8214,67.467255,1.3050534,0.300998,0.9215907,1.3216667,1.6666849,0.7450942,6.418082,3.465267,2.3992696,1.4706321,1.0779134,0.37195364,52.65424,0.07143148,-15.534051,-0.75506485,-0.91496366,-13.326756,-0.17266016,-54.364796,0.060153566,1.8979375,1.3221974,0.4723905,2.2277203,2.3034909,1.7235128,4.5474997,22.082464,0.45073512,707.5227,0.25841913,1502.2942,0.15556712,1.3883687,8.29071,1635.5533,0.13618824,1234.6304,0.24698627,-10.079567,-1.2049562,2517.3618,0.07895303,969.9431,0.38373277,-18.196695,-0.6993398,-14.644792,-0.39478692,24.478674,0.34334707,0.056943588,0.5584858,-0.02628122,-0.2803548,1.0800686,0.37162316,52.664585,0.071533784,-15.541564,-0.7565868,-0.90486544,-13.504472,-0.18138081,-51.906326,-17.613352,27.659998,0.07317404,-0.01912459,0.51781213,2.8028028,0.100603625,9.929999,0,0,0,-22.899323,0
salsa_3,2,31.050789,0.23987457,24.745703,32.091686,38.15,13.404299,177.86108,122.85396,76.494804,64.35354,1.2067935,0.37647945,0.7776135,1.1253595,1.6787081,0.90109456,6.697174,3.8711019,3.6048617,1.8899258,0.85267705,0.45382804,53.09151,0.0672439,-16.0013,-0.8076709,-3.0981455,-3.1508675,0.85019684,11.06653,0.047149163,2.0263963,1.3042718,0.50591147,2.5634987,1.3894598,0.15686798,52.36381,22.107948,0.48489353,711.67975,0.28181303,1494.0258,0.1362532,1.4738363,9.095657,1636.1432,0.14851391,1246.1372,0.20150445,-10.071355,-1.3640289,2509.1074,0.07992333,997.236,0.29412067,-19.763563,-0.6895474,-14.010451,-0.4555313,23.428234,0.37701833,0.06822859,0.43850863,-0.024746139,-0.2728563,0.8510032,0.45191553,53.077713,0.0672604,-16.087923,-0.8023853,-3.107725,-3.1492898,0.8319557,11.314056,-9.44725,15.684932,0.018287485,-0.019178199,0.3979042,2.8028028,0.10070494,9.92,0,0,0,-24.732824,0
salsa_3,3,31.516663,0.30208486,18.517345,36.686813,40.751263,22.233917,172.41103,120.69252,73.374794,49.330692,1.4163371,0.29056293,0.9855944,1.4872695,1.7682109,0.7826165,7.3007183,5.262151,3.444014,1.7796453,1.0950555,0.44404843,52.335728,0.07564935,-18.598642,-0.71999824,-5.0860906,-1.905992,-1.3972691,-7.5910344,0.06237655,1.908038,1.2759712,0.55058527,2.8328872,1.6904296,-1.5951208,-9.57806,20.53443,0.8010446,702.0073,0.2614119,1461.048,0.16764648,5.5241923,2.7115593,1605.7812,0.13395326,1194.181,0.24562101,-5.9396434,-2.451124,2519.8215,0.079385154,894.068,0.37015533,-16.209684,-0.89207166,-13.941235,-0.4243309,24.208872,0.33420688,0.060656086,0.48827773,-0.02644649,-0.25816235,1.1011492,0.44165906,52.312878,0.07576847,-18.447193,-0.7241697,-5.074623,-1.9158812,-1.481264,-7.164594,-4.6723514,15.08695,0.08557877,-0.023697767,0.722793,2.8028028,0.2016129,4.94,1.12,0,0,-22.698265,0
salsa_3,4,33.181,0.2735441,24.58197,36.566895,40.863247,16.281277,171.46173,122.263405,102.33656,80.293106,1.3596914,0.27583015,0.94432366,1.4459518,1.7286077,0.784284,6.158973,3.9177744,3.6557348,2.6586666,0.92007166,0.40082738,50.447365,0.07236263,-22.993046,-0.5013798,1.1396528,9.172892,2.3257577,3.430192,0.049153563,1.8314486,1.3381368,0.5829969,3.0213313,1.4614716,3.175782,4.706899,15.601532,0.93526703,746.858,0.20112157,1418.936,0.12911296,1.0129033,15.348355,1700.23,0.10346647,1172.6508,0.22308771,-6.8568573,-2.1590967,2540.4265,0.063752,895.40045,0.30134004,-12.900305,-1.1125472,-11.331472,-0.5279194,17.839378,0.48155105,0.06492132,0.4338353,-0.022619275,-0.38094127,0.9198942,0.39976865,50.432915,0.07250519,-22.936281,-0.50448245,1.0060749,10.327066,2.2925978,3.501247,-10.596994,16.897774,0.05217171,-0.022904651,0.9138401,3.1031032,0.20140988,4.9449997,0.515,0,0,-24.205208,0
salsa_4,1,28.012732,0.36855963,16.582542,29.158564,38.537533,21.95499,357.04974,555.44995,193.00996,185.72453,2.7345083,0.2879785,2.0005183,2.6974459,3.491796,1.4912777,24.229118,10.572127,12.567588,6.519134,2.2841873,0.51188934,12.3338375,0.53433734,9.193216,0.7999674,6.171064,1.7612585,-7.399049,-1.6129829,0.07121504,1.5606316,1.3529496,0.56194884,-0.26178372,-13.855388,8.376565,1.9440237,14.888507,0.55169827,738.6999,0.40092388,1103.3805,0.2193027,-32.663956,-1.8853544,1865.5352,0.19485448,699.80884,0.4997799,-34.622234,-1.5746541,2902.758,0.108107105,639.403,0.5780482,-36.002617,-1.4832921,-8.805759,-0.4358455,15.335325,0.34716272,0.003225938,17.21214,-0.017785534,-0.46336687,2.3411882,0.5075486,13.146641,0.44990885,8.84881,0.80148524,5.9123926,1.8859022,-7.779863,-1.5826845,-5.327932,10.380904,-0.022268966,-0.013771348,1.885732,5.005005,2.2155087,0.3922727,0.44359004,0.049999997,0.038242646,-18.19221,0
salsa_4,2,26.003159,0.42659825,14.904076,22.206211,39.152843,24.248768,192.20973,169.07793,270.08432,322.46927,3.103974,0.2409987,2.4678445,3.0602665,3.7548718,1.2870274,25.134571,13.718474,13.822238,4.672071,2.3561044,0.47060916,11.58669,0.37047386,3.7705984,1.795912,3.1511445,2.421214,-7.805094,-1.1625379,0.08336423,1.5165784,1.3229667,0.51024944,-2.330222,-1.0588561,2.512788,9.1922035,7.3452034,2.4532666,633.0943,0.45657668,1096.4398,0.20120925,-49.542164,-1.4943936,1716.6488,0.20123276,810.8294,0.34815794,-46.552372,-1.4559203,2767.8027,0.1023102,695.2921,0.49147856,-48.721554,-1.3745695,-6.535048,-0.49764585,12.647591,0.36617723,-0.003437775,-15.384553,-0.01829198,-0.354404,2.3967206,0.4569461,11.85421,0.35969093,3.3891141,1.9641454,3.2618861,2.4664865,-8.099401,-1.1692207,-6.4889164,12.462738,-0.012033943,-0.017253328,2.2448034,5.4054055,3.9274926,0.1951282,0.13143921,0.05296296,0.04293102,-18.362015,0
salsa_4,3,29.761038,0.36136413,15.7816105,35.8357,38.329884,22.548273,296.04178,241.84308,130.67029,81.52109,3.2996948,0.20777877,2.6995268,3.3109553,3.839206,1.1396792,22.043922,12.977967,9.4737425,5.6596146,2.25241,0.4206155,11.731561,0.3589164,-0.4403561,-18.873003,2.8185055,2.6222239,-8.299472,-0.95801497,0.06527445,2.411004,1.3286327,0.51048917,-0.38308966,-9.361827,1.9410781,8.331104,8.019432,1.572501,593.97943,0.44197476,1047.1393,0.20233409,-38.978848,-1.7922423,1647.5092,0.20548095,772.5126,0.3127888,-35.62817,-1.78657,2751.188,0.09627188,659.64264,0.47451562,-38.976265,-1.5894104,-4.6898317,-0.70245725,11.253601,0.35837787,0.008157058,6.136346,-0.014850391,-0.49306747,2.2594452,0.42743537,11.894922,0.35833123,-1.2095612,-6.8438373,2.4739337,3.0888503,-8.6187525,-0.9673168,-5.4843006,11.426978,-0.009700027,-0.01419312,2.1811423,4.5045047,2.8282828,0.29178572,0.31701794,0.057894733,0.051152904,-18.320639,0
salsa_4,4,20.46827,0.48912835,14.797297,16.427832,23.81247,9.015173,161.77371,207.47289,155.25113,161.7289,2.7648404,0.23731582,2.1841617,2.7381074,3.332898,1.1487362,26.420824,13.952797,11.167594,5.0128927,2.4096487,0.44862792,13.958923,0.36900908,6.747362,0.90445113,10.15433,0.67091036,-1.612871,-3.9651368,0.10454252,1.4113923,1.3637551,0.5477636,-2.3014956,-1.0922786,-0.43916306,-50.587734,10.3978,1.410022,726.8644,0.41411906,1169.6903,0.1921028,-49.94167,-1.483952,1815.5328,0.16851833,874.2295,0.28717595,-51.995365,-1.3562204,2834.117,0.109179325,773.7301,0.5033141,-53.411827,-1.3074213,-9.763097,-0.34442744,16.347866,0.26207003,-0.009344938,-4.705618,-0.017648442,-0.3400786,2.4998047,0.44260636,15.032505,0.30211753,7.1045113,0.8270155,11.024171,0.5832805,-1.1339034,-5.282472,-6.629969,12.8495,-0.011162821,-0.014319298,2.0914738,4.5045047,2.923387,0.26482758,0.28354427,0.06791666,0.066519365,-18.14163,0
salsa_5,1,32.777267,0.3265335,21.689,37.80036,43.01735,21.32835,512.57776,815.96436,218.31876,456.40305,4.097087,0.3181079,2.8557305,4.025852,5.3859944,2.530264,39.353996,23.78027,15.242613,6.0228186,2.9580348,0.42227808,14.063759,0.5081666,-3.5910568,-1.9030293,8.616616,1.0533348,-5.703211,-1.6768178,0.050248355,2.2341757,1.5223641,0.5792708,-0.32836464,-9.919961,0.6438506,27.297665,4.955664,3.2533078,650.6599,0.43643725,1149.9489,0.19815402,-42.06402,-1.6668484,1689.2196,0.1842829,886.5557,0.40934968,-34.07766,-1.7261021,2721.19,0.111250296,815.0827,0.39697424,-34.416035,-1.7051939,-4.9670224,-0.9994466,10.568854,0.6637579,-0.009910104,-3.703163,-0.015673516,-0.42562172,2.9900427,0.42267787,14.531952,0.5052107,-3.8654335,-1.8346976,8.711105,1.0868044,-6.166954,-1.5813993,-4.287439,9.008378,-0.018676812,-0.01332935,2.7453957,4.004004,2.8197384,0.2982143,0.35535747,0.052222222,0.047674306,-15.334683,0
salsa_5,2,33.37708,0.37202692,20.590092,30.105812,43.943977,23.353886,407.00555,758.68256,346.64926,570.2982,4.3731675,0.16388042,3.7359025,4.4225,5.0221033,1.2862008,29.968143,19.871798,14.346168,8.622144,3.1295342,0.34446377,10.910963,0.46158546,-3.749591,-1.2757511,8.275247,0.7378357,-1.6736698,-4.549167,0.07107566,1.913056,1.4253913,0.5203269,-1.8740051,-1.343889,5.4480352,3.2523625,5.5265803,1.1671714,717.1049,0.39082983,1084.7583,0.20501024,-41.218452,-1.6332575,1727.2179,0.19268386,898.6032,0.28537983,-34.04709,-1.7128115,2764.2983,0.12344005,748.78314,0.3305477,-34.612617,-1.6443261,-3.0267205,-1.0209664,8.601802,0.46006355,0.004902771,6.0399146,-0.012798657,-0.59780073,3.1698408,0.34795183,11.414144,0.43636614,-3.8875682,-1.2395484,8.607097,0.70657295,-1.9494997,-3.999944,-1.4098436,6.3123245,0.001378018,-0.012078101,2.9151423,5.7057056,3.9274926,0.20948717,0.13798828,0.03259259,0.015297686,-15.778143,0
salsa_5,3,28.508991,0.32621646,20.01101,27.000883,38.027946,18.016937,299.3184,459.76917,150.43301,125.4672,3.4290726,0.3038837,2.516518,3.2913215,4.293195,1.7766767,37.90594,17.360577,17.736965,9.637321,2.5456457,0.48271897,16.058525,0.38634494,-2.153771,-3.4401462,7.553291,1.1355399,-0.06421131,-147.5239,0.06727625,1.9065902,1.4338214,0.55495954,-0.76059604,-3.6724904,2.539873,7.5795016,7.640759,2.0160253,634.44507,0.43714523,1189.0074,0.253189,-43.00951,-1.5868222,1653.4902,0.17550664,939.5823,0.34094882,-40.583466,-1.5202287,2665.815,0.1234952,900.48816,0.39798236,-42.99955,-1.4125996,-6.590631,-0.5826204,12.909181,0.4339857,-0.00449857,-8.214738,-0.013734468,-0.4542358,2.5137103,0.5034802,16.677296,0.3700461,-2.2866325,-3.3627527,7.36501,1.1486353,0.38805115,24.55777,-4.339777,9.511792,-0.00978967,-0.01449466,2.7575421,5.3053055,3.219316,0.2525,0.2689563,0.055999998,0.056071382,-16.918697,0
